漢検四字熟語辞典1級,69,69,禹湯文武,うとう,ぶんぶ,禹湯文武（うとうぶんぶ）,夏・殷・周三代の始祖の名。
漢検四字熟語辞典1級,70,70,烏兎匆匆,うと,そうそう,烏兎匆匆（うとそうそう）,歳月がはやく過ぎ去るたとえ。
漢検四字熟語辞典1級,71,71,嫗伏孕鬻,うふう,よういく,嫗伏孕鬻（うふうよういく）,鳥や獣が子を産み育てること。
漢検四字熟語辞典1級,72,72,禹歩舜趨,うほ,しゅんすう,禹歩舜趨（うほしゅんすう）,禹や舜の表面上の動作をまねるだけで実質的な聖人の徳を備えていないこと。
漢検四字熟語辞典1級,73,73,紆余委蛇,うよ,いだ,紆余委蛇（うよいだ）,山や林などがうねうねと屈曲しながら長く続くさま。
漢検四字熟語辞典1級,74,74,紆余曲折,うよ,きょくせつ,紆余曲折（うよきょくせつ）,曲がりくねること。事情が込み入り複雑なこと。
漢検四字熟語辞典1級,75,75,盂蘭盆会,うら,ぼんえ,盂蘭盆会（うらぼんえ）,仏教で七月十五日に祖先の霊をまつり冥福を祈る行事。
漢検四字熟語辞典1級,76,76,雨霖鈴曲,うりん,れいきょく,雨霖鈴曲（うりんれいきょく）,唐の玄宗の作った楽曲の名。
漢検四字熟語辞典1級,77,77,雲雨巫山,うんう,ふざん,雲雨巫山（うんうふざん）,男女の情交をいう。
漢検四字熟語辞典1級,78,78,雲烟過眼,うんえん,かがん,雲烟過眼（うんえんかがん）,物事に深く執着しないたとえ。
漢検四字熟語辞典1級,79,79,雲烟万里,うんえん,ばんり,雲烟万里（うんえんばんり）,非常に遠く離れていることのたとえ。
漢検四字熟語辞典1級,80,80,雲烟飛動,うんえん,ひどう,雲烟飛動（うんえんひどう）,筆勢が躍動して力強いことのたとえ。
漢検四字熟語辞典1級,81,81,雲烟縹渺,うんえん,ひょうびょう,雲烟縹渺（うんえんひょうびょう）,雲や霞が遠くたなびくさま。
漢検四字熟語辞典1級,82,82,雲遊萍寄,うんゆう,へいき,雲遊萍寄（うんゆうへいき）,物事に執着せず、自然のままに行動すること。諸国を修行してまわる僧のこと。
漢検四字熟語辞典1級,83,83,雲容烟態,うんよう,えんたい,雲容烟態（うんようえんたい）,空のようすがさまざまに変化するさま。
